domain,merchant_name,merchant_category,country_code,region,company_size,readiness_score,protocol_score,data_score,accessibility_score,checkout_score,business_model,ucp_status,acp_status,x402_status,mcp_status,ap2_status,nlweb_status,visa_vic_status,mastercard_status,ecommerce_platform,guest_checkout_available,has_captcha,supports_pix,supports_spei,supports_crypto,robots_allows_agents,robots_blocks_all_bots
ozow.com,Ozow,fintech,ZA,africa,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
dwolla.com,Dwolla,fintech,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
descript.com,Descript,saas,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
snakemake.com,Snakemake,saas,DE,europe,startup,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
meero.com,Meero,saas,FR,europe,sme,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
too-good-to-go.com,Too Good To Go,marketplace,DK,europe,mid-market,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
nmbrs.com,Nmbrs,saas,NL,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
marqeta.com,Marqeta,fintech,US,north_america,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
printful.com,Printful,saas,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
moonfare.com,Moonfare,fintech,DE,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
siteimprove.com,Siteimprove,saas,DK,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
flocash.com,Flocash,fintech,KE,africa,startup,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
aftership.com,AfterShip,saas,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
webflow.com,Webflow,saas,US,north_america,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
koho.ca,Koho,fintech,CA,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
brex.com,Brex,fintech,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
shopify.dev,Shopify Dev,saas,CA,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
wealthsimple.com,Wealthsimple,fintech,CA,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
mangopay.com,MangoPay,fintech,FR,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
redbubble.com,Redbubble,marketplace,US,north_america,enterprise,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
clio.com,Clio,saas,CA,north_america,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
sandro-paris.com,Sandro,retail,FR,europe,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
preply.com,Preply,saas,ES,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
fotocasa.es,Fotocasa,marketplace,ES,europe,mid-market,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
zenegy.com,Zenegy,saas,DK,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
otovo.com,Otovo,other,NO,europe,mid-market,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
gelato.com,Gelato,saas,NO,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
backbase.com,Backbase,fintech,NL,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
bolt.com,Bolt Checkout,fintech,US,north_america,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
loop-returns.com,Loop Returns,saas,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
bluevine.com,BlueVine,fintech,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
freshbooks.com,FreshBooks,saas,CA,north_america,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
ssense.com,SSENSE,retail,CA,north_america,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,true,false,false,false,false
goat.com,GOAT,marketplace,US,north_america,enterprise,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
spotahome.com,Spotahome,marketplace,ES,europe,mid-market,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
melio.com,Melio,fintech,US,north_america,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
well.ca,Well.ca,retail,CA,north_america,mid-market,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
offerup.com,OfferUp,marketplace,US,north_america,enterprise,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
clark.de,Clark,fintech,DE,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
jimdo.com,Jimdo,saas,DE,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
reclamation.es,Reclamador,saas,ES,europe,startup,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
desigual.com,Desigual,retail,ES,europe,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
kolonial.no,Oda,retail,NO,europe,startup,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
kantox.com,Kantox,fintech,ES,europe,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
cielo.com.br,Cielo,fintech,BR,latam,enterprise,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
vindi.com.br,Vindi,fintech,BR,latam,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
pricewise.nl,Pricewise,marketplace,NL,europe,startup,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
whirlpool.com.br,Whirlpool BR,retail,BR,latam,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
consul.com.br,Consul,retail,BR,latam,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
lojasrenner.com.br,Lojas Renner,retail,BR,latam,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
movile.com.br,Movile,saas,BR,latam,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
brastemp.com.br,Brastemp,retail,BR,latam,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
resultados-digitais.com.br,RD,saas,BR,latam,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
instacarro.com,InstaCarro,marketplace,BR,latam,startup,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
bodega-aurrera.com.mx,Bodega Aurrera,retail,MX,latam,enterprise,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
praxis.com.mx,Praxis,retail,MX,latam,startup,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
cklass.com,Cklass,retail,MX,latam,startup,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
calimax.com,Calimax,retail,MX,latam,startup,22,0,0,95,20,retail,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
quinto-andar.com.br,QuintoAndar BR,marketplace,BR,latam,mid-market,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
totalplay.com.mx,Totalplay,other,MX,latam,enterprise,22,0,0,95,20,api_provider,not_applicable,not_applicable,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
vtex.com.br,VTEX BR,saas,BR,latam,mid-market,22,0,0,95,20,saas,not_applicable,not_detected,not_detected,not_detected,not_detected,not_applicable,not_applicable,not_detected,,false,false,false,false,false,false,false
cornershop.com.co,Cornershop CO,marketplace,CO,latam,mid-market,22,0,0,95,20,marketplace,not_detected,not_detected,not_applicable,not_detected,not_detected,not_detected,not_detected,not_detected,,false,false,false,false,false,false,false
